Item ID,Created Time,Last Modified Time,Item Name,Sales Description,Selling Price,Sales Account,Is Returnable Item,Brand,Manufacturer,Package Weight,Package Length,Package Width,Package Height,Dimension Unit,Weight Unit,Is Receivable Service,Tax Name,Tax Percentage,Tax Type,Purchase Tax Name,Purchase Tax Percentage,Purchase Tax Type,Product Type,Source,Reference ID,Last Sync Time,Status,Unit,Unit Name,SKU,UPC,EAN,ISBN,Part Number,Purchase Price,Purchase Account,Purchase Description,Inventory Account,Inventory Valuation Method,Reorder Level,Preferred Vendor,Location Name,Opening Stock,Opening Stock Value,Stock On Hand,Is Combo Product,Item Type,Sellable,Purchasable,Track Inventory,Product Name,Item Description,AttributeName1,AttributeType1,AttributeName2,AttributeType2,AttributeName3,AttributeType3,AttributeOption1,AttributeOptionData1,AttributeOption2,AttributeOptionData2,AttributeOption3,AttributeOptionData3,Category Name,Parent Category,CUSTOMER TYPE
4516918000000123528,2023-09-25 08:20:46,2025-11-15 13:05:10,PAN-11,Sauce Pan W/Lid-20CM 1X12,IQD 21250,Sales,true,ROYALFORD,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,RF2962,6294009924458,,,RF2962,IQD 13809,Cost of Goods Sold,Sauce Pan W/Lid-20CM 1X12,Inventory Asset,fifo,,Western International LLC,ERB,6,IQD 13809,0,false,Inventory,true,true,true,PAN-11,Sauce Pan W/Lid-20CM 1X12,,,,,,,,,,,,,Discontinued,LHH,
4516918000000123541,2023-09-25 08:20:46,2026-02-22 13:24:33,PAN-12,18CM Nonstick Mini Kadai With SS Lid1X24,IQD 11250,Sales,true,ROYALFORD,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,RF10005,6294016415529,,,RF10005,IQD 6398,Cost of Goods Sold,18CM Nonstick Mini Kadai With SS Lid1X24,Inventory Asset,fifo,,Western International LLC,ERB,1,IQD 6398,0,false,Inventory,true,true,true,PAN-12,18CM Nonstick Mini Kadai With SS Lid1X24,,,,,,,,,,,,,Clearance,LHH,
4516918000000123554,2023-09-25 08:20:46,2025-11-15 13:05:10,PAN-13,Wokpan /Lid 26CM 1X6,IQD 21500,Sales,true,ROYALFORD,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,RF2948,6294009924311,,,RF2948,IQD 13860,Cost of Goods Sold,Wokpan /Lid 26CM 1X6,Inventory Asset,fifo,,Western International LLC,ERB,2,IQD 13860,0,false,Inventory,true,true,true,PAN-13,Wokpan /Lid 26CM 1X6,,,,,,,,,,,,,Discontinued,LHH,
4516918000000123567,2023-09-25 08:20:46,2025-11-15 13:05:10,PAN-14,23CM S/S Casserole 1X12,IQD 17000,Sales,true,ROYALFORD,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,RF9975,6294016415130,,,RF9975,IQD 11005,Cost of Goods Sold,23CM S/S Casserole 1X12,Inventory Asset,fifo,,Western International LLC,ERB,1,IQD 11005,0,false,Inventory,true,true,true,PAN-14,23CM S/S Casserole 1X12,,,,,,,,,,,,,Discontinued,LHH,
4516918000000123580,2023-09-25 08:20:46,2025-12-10 15:47:55,CASSEROLE-1,26CM Non Stick Aluminum Casserole 1x6,IQD 27000,Sales,true,DELCASA,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,DC1573,6294016305721,,,DC1573,IQD 17505,Cost of Goods Sold,26CM Non Stick Aluminum Casserole 1x6,Inventory Asset,fifo,,Western International LLC,ERB,3,IQD 17505,0,false,Inventory,true,true,true,CASSEROLE-1,26CM Non Stick Aluminum Casserole 1x6,,,,,,,,,,,,,Clearance,LHH,
4516918000000123593,2023-09-25 08:20:46,2025-11-15 13:04:44,CASSEROLE-2,28CM Non Stick Aluminum Casserole 1x6,IQD 31000,Sales,true,DELCASA,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,DC1574,6294016305738,,,DC1574,IQD 20235,Cost of Goods Sold,28CM Non Stick Aluminum Casserole 1x6,Inventory Asset,fifo,,Western International LLC,ERB,4,IQD 20235,0,false,Inventory,true,true,true,CASSEROLE-2,28CM Non Stick Aluminum Casserole 1x6,,,,,,,,,,,,,Clearance,LHH,
4516918000000123606,2023-09-25 08:20:47,2026-05-10 12:24:53,CASSEROLE-3,30CM Non Stick Aluminum Casserole 1x6,IQD 39000,Sales,true,DELCASA,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,DC1575,6294016305745,,,DC1575,IQD 24901.78474,Cost of Goods Sold,30CM Non Stick Aluminum Casserole 1x6,Inventory Asset,fifo,,Western International LLC,ERB,1,IQD 22935,6,false,Inventory,true,true,true,CASSEROLE-3,30CM Non Stick Aluminum Casserole 1x6,,,,,,,,,,,,,Active,ELC,
4516918000000123619,2023-09-25 08:20:47,2026-06-21 11:44:19,CASSEROLE-4,32CM Non Stick Aluminum Casserole 1x6,IQD 41000,Sales,true,DELCASA,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,DC1576,6294016305752,,,DC1576,IQD 25887.46013,Cost of Goods Sold,32CM Non Stick Aluminum Casserole 1x6,Inventory Asset,fifo,,Western International LLC,ERB,3,IQD 25500,19,false,Inventory,true,true,true,CASSEROLE-4,32CM Non Stick Aluminum Casserole 1x6,,,,,,,,,,,,,Active,ELC,
4516918000000123632,2023-09-25 08:20:47,2025-11-15 13:04:59,CASSEROLE-5,26CM NS Alum. Frypan+ Glass Lid 1X12,IQD 19250,Sales,true,DELCASA,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,DC1579,6294016305783,,,DC1579,IQD 10125,Cost of Goods Sold,26CM NS Alum. Frypan+ Glass Lid 1X12,Inventory Asset,fifo,,Western International LLC,ERB,4,IQD 10125,0,false,Inventory,true,true,true,CASSEROLE-5,26CM NS Alum. Frypan+ Glass Lid 1X12,,,,,,,,,,,,,Discontinued,LHH,
4516918000000123645,2023-09-25 08:20:47,2026-01-23 19:05:58,COFFEE WARMER-5,300ML N/S Coffee Warmer(7.5 CM) 1X24,IQD 6750,Sales,true,ROYALFORD,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,RF1138-CP6.5,6294009905174,,,RF1138-CP6.5,IQD 3179,Cost of Goods Sold,300ML N/S Coffee Warmer(7.5 CM) 1X24,Inventory Asset,fifo,,Western International LLC,ERB,3,IQD 3179,0,false,Inventory,true,true,true,COFFEE WARMER-5,300ML N/S Coffee Warmer(7.5 CM) 1X24,,,,,,,,,,,,,Discontinued,LHH,
4516918000000123658,2023-09-25 08:20:47,2025-11-15 13:04:59,COFFEE WARMER-1,430ML N/S Coffee Warmer(8.5 CM) 1X24,IQD 7250,Sales,true,ROYALFORD,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,RF1139-CP7.5,6294009905181,,,RF1139-CP7.5,IQD 3293,Cost of Goods Sold,430ML N/S Coffee Warmer(8.5 CM) 1X24,Inventory Asset,fifo,,Western International LLC,,,,0,false,Inventory,true,true,true,COFFEE WARMER-1,430ML N/S Coffee Warmer(8.5 CM) 1X24,,,,,,,,,,,,,Discontinued,LHH,
4516918000000123671,2023-09-25 08:20:47,2026-08-09 15:51:44,COFFEE WARMER-2,900ML Coffee Warmer 1X24,IQD 9500,Sales,true,DELCASA,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,DC2478,6294016314792,,,DC2478,IQD 4219.025315,Cost of Goods Sold,900ML Coffee Warmer 1X24,Inventory Asset,fifo,,Western International LLC,ERB,11,IQD 4545,76,false,Inventory,true,true,true,COFFEE WARMER-2,900ML Coffee Warmer 1X24,,,,,,,,,,,,,Active,ELC,
4516918000000123684,2023-09-25 08:20:47,2026-08-01 09:11:03,COFFEE WARMER-3,450ML Coffee Warmer 1X24,IQD 7250,Sales,true,DELCASA,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,DC2476,6294016314778,,,DC2476,IQD 3162.098908,Cost of Goods Sold,450ML Coffee Warmer 1X24,Inventory Asset,fifo,,Western International LLC,ERB,68,IQD 3185,15,false,Inventory,true,true,true,COFFEE WARMER-3,450ML Coffee Warmer 1X24,,,,,,,,,,,,,Active,ELC,
4516918000000123697,2023-09-25 08:20:47,2025-11-15 13:05:00,COFFEE WARMER-4,700ML Coffee Warmer 1X18,IQD 9000,Sales,true,DELCASA,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,DC2477,6294016314785,,,DC2477,IQD 3882,Cost of Goods Sold,700ML Coffee Warmer 1X18,Inventory Asset,fifo,,Western International LLC,ERB,85,IQD 3882,0,false,Inventory,true,true,true,COFFEE WARMER-4,700ML Coffee Warmer 1X18,,,,,,,,,,,,,Discontinued,LHH,
4516918000000123710,2023-09-25 08:20:47,2025-11-15 13:05:05,KETTLE-1,2Ltr S/S Whistling Kettle 1x12,IQD 17250,Sales,true,ROYALFORD,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,RF6770,6294020003415,,,RF6770,IQD 8610,Cost of Goods Sold,2Ltr S/S Whistling Kettle 1x12,Inventory Asset,fifo,,Western International LLC,ERB,2,IQD 8610,0,false,Inventory,true,true,true,KETTLE-1,2Ltr S/S Whistling Kettle 1x12,,,,,,,,,,,,,Discontinued,LHH,
4516918000000123723,2023-09-25 08:20:48,2026-08-12 10:19:17,KETTLE-2,5.0Ltr S/Steel Whistling Kettle 1x12,IQD 23750,Sales,true,ROYALFORD,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,RF9843,6294016411965,,,RF9843,IQD 15449,Cost of Goods Sold,5.0Ltr S/Steel Whistling Kettle 1x12,Inventory Asset,fifo,,Western International LLC,ERB,52,IQD 15449,7,false,Inventory,true,true,true,KETTLE-2,5.0Ltr S/Steel Whistling Kettle 1x12,,,,,,,,,,,,,Discontinued,LHH,
4516918000000123736,2023-09-25 08:20:48,2026-06-28 10:40:46,KETTLE-3,3.0L SS Marb.Design Whistling kettle1X12,IQD 25750,Sales,true,ROYALFORD,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,RF9668,6294016410210,,,RF9668,IQD 16714,Cost of Goods Sold,3.0L SS Marb.Design Whistling kettle1X12,Inventory Asset,fifo,,Western International LLC,ERB,46,IQD 16714,0,false,Inventory,true,true,true,KETTLE-3,3.0L SS Marb.Design Whistling kettle1X12,,,,,,,,,,,,,Discontinued,LHH,
4516918000000123749,2023-09-25 08:20:48,2025-11-15 13:05:06,KETTLE-4,950ML Glass Tea Pot / S/S Strainer 1x24,IQD 14500,Sales,true,ROYALFORD,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,RF8264,6294020018358,,,RF8264,IQD 6976,Cost of Goods Sold,950ML Glass Tea Pot / S/S Strainer 1x24,Inventory Asset,fifo,,Western International LLC,ERB,2,IQD 6976,0,false,Inventory,true,true,true,KETTLE-4,950ML Glass Tea Pot / S/S Strainer 1x24,,,,,,,,,,,,,Discontinued,LHH,
4516918000000123762,2023-09-25 08:20:48,2026-04-30 08:08:01,KETTLE-5,1600ML S/S Tea Pot 1X12,IQD 18000,Sales,true,ROYALFORD,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,RF9574,6294016409276,,,RF9574,IQD 11617,Cost of Goods Sold,1600ML S/S Tea Pot 1X12,Inventory Asset,fifo,,Western International LLC,ERB,3,IQD 11617,3,false,Inventory,true,true,true,KETTLE-5,1600ML S/S Tea Pot 1X12,,,,,,,,,,,,,Discontinued,LHH,
4516918000000123775,2023-09-25 08:20:48,2025-11-15 13:05:09,MUGS-1,Ceramic Mug-12 Oz 1X48,IQD 3250,Sales,true,ROYALFORD,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,RF1747-M10,6294009911359,,,RF1747-M10,IQD 1304,Cost of Goods Sold,Ceramic Mug-12 Oz 1X48,Inventory Asset,fifo,,Western International LLC,ERB,117,IQD 1304,0,false,Inventory,true,true,true,MUGS-1,Ceramic Mug-12 Oz 1X48,,,,,,,,,,,,,Discontinued,LHH,
4516918000000123788,2023-09-25 08:20:48,2026-04-14 08:28:30,MUGS-2,Ceramic Mug10 Oz 1X48,IQD 3000,Sales,true,ROYALFORD,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,RF1748-M9,6294009911366,,,RF1748-M9,IQD 1248,Cost of Goods Sold,Ceramic Mug10 Oz 1X48,Inventory Asset,fifo,,Western International LLC,ERB,158,IQD 1248,6,false,Inventory,true,true,true,MUGS-2,Ceramic Mug10 Oz 1X48,,,,,,,,,,,,,Discontinued,LHH,
4516918000000123801,2023-09-25 08:20:48,2026-04-14 08:28:30,MUGS-3,Ceramic Mug-11 Oz  1X48,IQD 3000,Sales,true,ROYALFORD,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,RF1750-M10,6294009911380,,,RF1750-M10,IQD 1222,Cost of Goods Sold,Ceramic Mug-11 Oz  1X48,Inventory Asset,fifo,,Western International LLC,ERB,137,IQD 1222,3,false,Inventory,true,true,true,MUGS-3,Ceramic Mug-11 Oz  1X48,,,,,,,,,,,,,Discontinued,LHH,
4516918000000123814,2023-09-25 08:20:48,2026-04-14 08:28:30,MUGS-4,10Oz Mug With Fruits Decal1X48,IQD 2750,Sales,true,ROYALFORD,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,RF2918-FB,6294009923475,,,RF2918-FB,IQD 1366,Cost of Goods Sold,10Oz Mug With Fruits Decal1X48,Inventory Asset,fifo,,Western International LLC,ERB,143,IQD 1366,28,false,Inventory,true,true,true,MUGS-4,10Oz Mug With Fruits Decal1X48,,,,,,,,,,,,,Clearance,LHH,
4516918000000123827,2023-09-25 08:20:49,2025-11-15 13:05:09,MUGS-5,12 Oz Mug1X48,IQD 2750,Sales,true,ROYALFORD,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,RF2921-FB,6294009923505,,,RF2921-FB,IQD 1358,Cost of Goods Sold,12 Oz Mug1X48,Inventory Asset,fifo,,Western International LLC,ERB,13,IQD 1358,0,false,Inventory,true,true,true,MUGS-5,12 Oz Mug1X48,,,,,,,,,,,,,Discontinued,LHH,
4516918000000123840,2023-09-25 08:20:49,2025-11-15 13:05:14,MUGS-6,11Oz Mug/ Flower 1X48,IQD 0,Sales,true,ROYALFORD,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,RF2963,6294009924465,,,RF2963,IQD 0,Cost of Goods Sold,11Oz Mug/ Flower 1X48,Inventory Asset,fifo,,Western International LLC,ERB,13,IQD 1,46,false,Inventory,true,true,true,MUGS-6,11Oz Mug/ Flower 1X48,,,,,,,,,,,,,Discontinued,LHH,
4516918000000123853,2023-09-25 08:20:49,2025-11-15 13:05:09,MUGS-7,9 OZ Mug (stone ware)/Red 1X48,IQD 3250,Sales,true,ROYALFORD,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,RF5935,6294009944753,,,RF5935,IQD 1350,Cost of Goods Sold,9 OZ Mug (stone ware)/Red 1X48,Inventory Asset,fifo,,Western International LLC,ERB,121,IQD 1350,0,false,Inventory,true,true,true,MUGS-7,9 OZ Mug (stone ware)/Red 1X48,,,,,,,,,,,,,Discontinued,LHH,
4516918000000123866,2023-09-25 08:20:49,2025-11-15 13:05:10,MUGS-8,9 OZ Mug (stone ware)/Beige 1X48,IQD 3250,Sales,true,ROYALFORD,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,RF5937,6294009944777,,,RF5937,IQD 1345,Cost of Goods Sold,9 OZ Mug (stone ware)/Beige 1X48,Inventory Asset,fifo,,Western International LLC,ERB,144,IQD 1345,0,false,Inventory,true,true,true,MUGS-8,9 OZ Mug (stone ware)/Beige 1X48,,,,,,,,,,,,,Discontinued,LHH,
4516918000000123879,2023-09-25 08:20:49,2026-08-09 15:51:44,GRATER-1,S/S Grater with ABS handle 1x72,IQD 4000,Sales,true,ROYALFORD,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,RF8930,6294016402178,,,RF8930,IQD 1532.414093,Cost of Goods Sold,S/S Grater with ABS handle 1x72,Inventory Asset,fifo,,Western International LLC,ERB,4,IQD 1470,72,false,Inventory,true,true,true,GRATER-1,S/S Grater with ABS handle 1x72,,,,,,,,,,,,,Active,ELC,
4516918000000123892,2023-09-25 08:20:49,2026-08-10 12:35:32,GRATER-2,Stainless Steel 4 Side Grater 1X72,IQD 5750,Sales,true,ROYALFORD,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,RF9865,6294016412184,,,RF9865,IQD 2615.326743,Cost of Goods Sold,Stainless Steel 4 Side Grater 1X72,Inventory Asset,fifo,,Western International LLC,ERB,4,IQD 2655,213,false,Inventory,true,true,true,GRATER-2,Stainless Steel 4 Side Grater 1X72,,,,,,,,,,,,,Active,ELC,
4516918000000123905,2023-09-25 08:20:49,2025-11-15 13:05:11,PIZZA CUTTER-1,3Pizza Cutter1X72,IQD 6250,Sales,true,ROYALFORD,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,RF4643,6294009931807,,,RF4643,IQD 2520,Cost of Goods Sold,3Pizza Cutter1X72,Inventory Asset,fifo,,Western International LLC,ERB,60,IQD 2520,5,false,Inventory,true,true,true,PIZZA CUTTER-1,3Pizza Cutter1X72,,,,,,,,,,,,,Discontinued,LHH,
4516918000000123918,2023-09-25 08:20:49,2026-04-30 08:44:17,PIZZA CUTTER-2,MarbleDesigned ABS S/S Pizza Cutter 1X72,IQD 3750,Sales,true,ROYALFORD,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,RF9546,6294016408996,,,RF9546,IQD 1675,Cost of Goods Sold,MarbleDesigned ABS S/S Pizza Cutter 1X72,Inventory Asset,fifo,,Western International LLC,ERB,102,IQD 1675,9,false,Inventory,true,true,true,PIZZA CUTTER-2,MarbleDesigned ABS S/S Pizza Cutter 1X72,,,,,,,,,,,,,Clearance,LHH,
4516918000000123931,2023-09-25 08:20:50,2026-08-09 15:51:44,PIZZA CUTTER-3,20.5X7.5CM S/Steel Pizza Cutter 1X72,IQD 3500,Sales,true,ROYALFORD,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,RF9853,6294016412061,,,RF9853,IQD 1400.277487,Cost of Goods Sold,20.5X7.5CM S/Steel Pizza Cutter 1X72,Inventory Asset,fifo,,Western International LLC,ERB,40,IQD 1350,78,false,Inventory,true,true,true,PIZZA CUTTER-3,20.5X7.5CM S/Steel Pizza Cutter 1X72,,,,,,,,,,,,,Active,ELC,
4516918000000123944,2023-09-25 08:20:50,2026-08-10 10:26:37,WHISK-1,"10"" Whisk 1X144",IQD 4500,Sales,true,ROYALFORD,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,RF5621,6294009941615,,,RF5621,IQD 1858.682433,Cost of Goods Sold,"10"" Whisk 1X144",Inventory Asset,fifo,,Western International LLC,ERB,131,IQD 1868,423,false,Inventory,true,true,true,WHISK-1,"10"" Whisk 1X144",,,,,,,,,,,,,Active,ELC,
4516918000000123957,2023-09-25 08:20:50,2026-07-04 13:07:02,WHISK-2,Nylon Whisk /Steel handle 1X144,IQD 3250,Sales,true,ROYALFORD,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,RF9485,6294016407722,,,RF9485,IQD 1493,Cost of Goods Sold,Nylon Whisk /Steel handle 1X144,Inventory Asset,fifo,,Western International LLC,ERB,82,IQD 1493,32,false,Inventory,true,true,true,WHISK-2,Nylon Whisk /Steel handle 1X144,,,,,,,,,,,,,Discontinued,LHH,
4516918000000123970,2023-09-25 08:20:50,2025-11-15 13:05:14,WHISK-3,S/S whisk with ABS handle 1x72,IQD 3500,Sales,true,ROYALFORD,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,RF8918,6294016402055,,,RF8918,IQD 1538,Cost of Goods Sold,S/S whisk with ABS handle 1x72,Inventory Asset,fifo,,Western International LLC,ERB,2,IQD 1538,0,false,Inventory,true,true,true,WHISK-3,S/S whisk with ABS handle 1x72,,,,,,,,,,,,,Discontinued,LHH,
4516918000000123983,2023-09-25 08:20:50,2026-08-09 15:51:44,SKIMMER-1,Nylon Skimmer with ABS handle 1X72,IQD 2750,Sales,true,ROYALFORD,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,RF8907,6294016401942,,,RF8907,IQD 1352.559189,Cost of Goods Sold,Nylon Skimmer with ABS handle 1X72,Inventory Asset,fifo,,Western International LLC,ERB,4,IQD 1234,21,false,Inventory,true,true,true,SKIMMER-1,Nylon Skimmer with ABS handle 1X72,,,,,,,,,,,,,Active,ELC,
4516918000000123996,2023-09-25 08:20:50,2026-05-10 12:24:56,SKIMMER-2,Marble Designed Nylon Skimmer 1X72,IQD 4250,Sales,true,ROYALFORD,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,RF9538,6294016408910,,,RF9538,IQD 1915.558889,Cost of Goods Sold,Marble Designed Nylon Skimmer 1X72,Inventory Asset,fifo,,Western International LLC,ERB,108,IQD 1882,20,false,Inventory,true,true,true,SKIMMER-2,Marble Designed Nylon Skimmer 1X72,,,,,,,,,,,,,Active,ELC,
4516918000000124009,2023-09-25 08:20:50,2026-07-30 15:24:28,SKIMMER-3,S/ Steel Skimmer  1X48,IQD 7500,Sales,true,ROYALFORD,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,RF2063S,6294009914909,,,RF2063S,IQD 3102.975688,Cost of Goods Sold,S/ Steel Skimmer  1X48,Inventory Asset,fifo,,Western International LLC,ERB,126,IQD 3329,180,false,Inventory,true,true,true,SKIMMER-3,S/ Steel Skimmer  1X48,,,,,,,,,,,,,Active,ELC,
4516918000000124022,2023-09-25 08:20:50,2026-06-06 09:27:15,SPOON-1,Marble Desig.ABS S/S Ice Cream Spoon1X72,IQD 3750,Sales,true,ROYALFORD,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,RF9548,6294016409016,,,RF9548,IQD 1685,Cost of Goods Sold,Marble Desig.ABS S/S Ice Cream Spoon1X72,Inventory Asset,fifo,,Western International LLC,ERB,109,IQD 1685,10,false,Inventory,true,true,true,SPOON-1,Marble Desig.ABS S/S Ice Cream Spoon1X72,,,,,,,,,,,,,Discontinued,LHH,
4516918000000124035,2023-09-25 08:20:50,2026-01-23 19:05:58,TONG-1,Marble Designed S/S Food Tong 1X144,IQD 5250,Sales,true,ROYALFORD,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,RF9550,6294016409030,,,RF9550,IQD 2413,Cost of Goods Sold,Marble Designed S/S Food Tong 1X144,Inventory Asset,fifo,,Western International LLC,ERB,123,IQD 2413,0,false,Inventory,true,true,true,TONG-1,Marble Designed S/S Food Tong 1X144,,,,,,,,,,,,,Discontinued,LHH,
4516918000000124048,2023-09-25 08:20:50,2025-11-15 13:05:12,SPOON-2,20X4CM S/Steel Ice Cream Scoop 1X72,IQD 3250,Sales,true,ROYALFORD,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,RF9856,6294016412092,,,RF9856,IQD 1391,Cost of Goods Sold,20X4CM S/Steel Ice Cream Scoop 1X72,Inventory Asset,fifo,,Western International LLC,ERB,42,IQD 1391,0,false,Inventory,true,true,true,SPOON-2,20X4CM S/Steel Ice Cream Scoop 1X72,,,,,,,,,,,,,Discontinued,LHH,
4516918000000124061,2023-09-25 08:20:51,2025-11-15 13:05:13,SPOON-3,Slotted Spoon 1X48,IQD 6000,Sales,true,ROYALFORD,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,RF2764-SP,6294009922461,,,RF2764-SP,IQD 2295,Cost of Goods Sold,Slotted Spoon 1X48,Inventory Asset,fifo,,Western International LLC,ERB,35,IQD 2295,6,false,Inventory,true,true,true,SPOON-3,Slotted Spoon 1X48,,,,,,,,,,,,,Discontinued,LHH,
4516918000000124074,2023-09-25 08:20:51,2025-11-15 13:05:13,SPOON-4,Marble Designed Nylon Serving Spoon1X72,IQD 4000,Sales,true,ROYALFORD,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,RF9542,6294016408958,,,RF9542,IQD 1800,Cost of Goods Sold,Marble Designed Nylon Serving Spoon1X72,Inventory Asset,fifo,,Western International LLC,ERB,126,IQD 1800,0,false,Inventory,true,true,true,SPOON-4,Marble Designed Nylon Serving Spoon1X72,,,,,,,,,,,,,Discontinued,LHH,
4516918000000124087,2023-09-25 08:20:51,2026-03-25 13:00:27,TURNER-1,Nylon Slotted Turner/Steel handle 1X144,IQD 3250,Sales,true,ROYALFORD,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,RF9482,6294016407692,,,RF9482,IQD 1425,Cost of Goods Sold,Nylon Slotted Turner/Steel handle 1X144,Inventory Asset,fifo,,Western International LLC,ERB,166,IQD 1425,5,false,Inventory,true,true,true,TURNER-1,Nylon Slotted Turner/Steel handle 1X144,,,,,,,,,,,,,Discontinued,LHH,
4516918000000124100,2023-09-25 08:20:51,2026-07-22 09:20:54,TURNER-2,Nylon Slotted Turner/Steel handle 1X144,IQD 3250,Sales,true,ROYALFORD,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,RF9483,6294016407708,,,RF9483,IQD 1275,Cost of Goods Sold,Nylon Slotted Turner/Steel handle 1X144,Inventory Asset,fifo,,Western International LLC,ERB,7,IQD 1275,2,false,Inventory,true,true,true,TURNER-2,Nylon Slotted Turner/Steel handle 1X144,,,,,,,,,,,,,Discontinued,LHH,
4516918000000124113,2023-09-25 08:20:51,2025-11-15 13:05:14,TURNER-3,Marble Designed Nylon Turner 1X72,IQD 4000,Sales,true,ROYALFORD,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,RF9539,6294016408927,,,RF9539,IQD 1800,Cost of Goods Sold,Marble Designed Nylon Turner 1X72,Inventory Asset,fifo,,Western International LLC,ERB,113,IQD 1800,8,false,Inventory,true,true,true,TURNER-3,Marble Designed Nylon Turner 1X72,,,,,,,,,,,,,Discontinued,LHH,
4516918000000124126,2023-09-25 08:20:51,2025-11-15 13:05:08,LADLE-1,Marble Designed Nylon Soup Ladle 1X72,IQD 4000,Sales,true,ROYALFORD,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,RF9537,6294016408903,,,RF9537,IQD 1800,Cost of Goods Sold,Marble Designed Nylon Soup Ladle 1X72,Inventory Asset,fifo,,Western International LLC,ERB,108,IQD 1800,0,false,Inventory,true,true,true,LADLE-1,Marble Designed Nylon Soup Ladle 1X72,,,,,,,,,,,,,Discontinued,LHH,
4516918000000124139,2023-09-25 08:20:51,2026-08-10 10:26:37,PEELER-1,Peeler W/Ss Tube Handle 1X144,IQD 3250,Sales,true,ROYALFORD,,0,0,0,0,cm,kg,,,,,,,,goods,2,,,Active,pcs,Pieces,RF1188-FP,6294009905679,,,RF1188-FP,IQD 1217.578262,Cost of Goods Sold,Peeler W/Ss Tube Handle 1X144,Inventory Asset,fifo,,Western International LLC,ERB,127,IQD 1263,332,false,Inventory,true,true,true,PEELER-1,Peeler W/Ss Tube Handle 1X144,,,,,,,,,,,,,Active,ELC,
